CountryCode,CountryCode3,Country,CountrySubdivisionCode,CountrySubdivision,County,Latitude,Longitude
US,USA,United States,OH,Ohio,Jefferson,40.360701,-80.725850
US,USA,United States,OH,Ohio,Knox,40.403035,-82.433805
US,USA,United States,OH,Ohio,Lake,41.693346,-81.303633
US,USA,United States,OH,Ohio,Lawrence,38.530404,-82.547506
US,USA,United States,OH,Ohio,Licking,40.065737,-82.482297
US,USA,United States,OH,Ohio,Logan,40.391662,-83.786787
US,USA,United States,OH,Ohio,Lorain,41.370274,-82.135816
US,USA,United States,OH,Ohio,Lucas,41.649267,-83.608466
US,USA,United States,OH,Ohio,Madison,39.901000,-83.377315
US,USA,United States,OH,Ohio,Mahoning,41.052558,-80.706497
US,USA,United States,OH,Ohio,Marion,40.583138,-83.130561
US,USA,United States,OH,Ohio,Medina,41.112580,-81.872052
US,USA,United States,OH,Ohio,Meigs,39.058836,-82.005600
US,USA,United States,OH,Ohio,Mercer,40.527317,-84.619566
US,USA,United States,OH,Ohio,Miami,40.059302,-84.242605
US,USA,United States,OH,Ohio,Monroe,39.732661,-81.078996
US,USA,United States,OH,Ohio,Montgomery,39.750258,-84.218590
US,USA,United States,OH,Ohio,Morgan,39.618571,-81.839425
US,USA,United States,OH,Ohio,Morrow,40.529559,-82.807324
US,USA,United States,OH,Ohio,Muskingum,39.961489,-81.978767
US,USA,United States,OH,Ohio,Noble,39.773140,-81.471413
US,USA,United States,OH,Ohio,Ottawa,41.542200,-83.040528
US,USA,United States,OH,Ohio,Paulding,41.118387,-84.586250
US,USA,United States,OH,Ohio,Perry,39.735945,-82.219290
US,USA,United States,OH,Ohio,Pickaway,39.642654,-82.997982
US,USA,United States,OH,Ohio,Pike,39.073170,-83.037706
US,USA,United States,OH,Ohio,Portage,41.172189,-81.253721
US,USA,United States,OH,Ohio,Preble,39.743860,-84.637188
US,USA,United States,OH,Ohio,Putnam,41.013775,-84.124026
US,USA,United States,OH,Ohio,Richland,40.765756,-82.537941
US,USA,United States,OH,Ohio,Ross,39.341461,-83.027332
US,USA,United States,OH,Ohio,Sandusky,41.354394,-83.125259
US,USA,United States,OH,Ohio,Scioto,38.788930,-82.943068
US,USA,United States,OH,Ohio,Seneca,41.128917,-83.173728
US,USA,United States,OH,Ohio,Shelby,40.330548,-84.190321
US,USA,United States,OH,Ohio,Stark,40.819408,-81.383599
US,USA,United States,OH,Ohio,Summit,41.095605,-81.520637
US,USA,United States,OH,Ohio,Trumbull,41.237933,-80.763986
US,USA,United States,OH,Ohio,Tuscarawas,40.463569,-81.470891
US,USA,United States,OH,Ohio,Union,40.271860,-83.366607
US,USA,United States,OH,Ohio,Van Wert,40.858508,-84.570417
US,USA,United States,OH,Ohio,Vinton,39.241253,-82.466606
US,USA,United States,OH,Ohio,Warren,39.440152,-84.221759
US,USA,United States,OH,Ohio,Washington,39.446572,-81.490197
US,USA,United States,OH,Ohio,Wayne,40.829010,-81.886579
US,USA,United States,OH,Ohio,Williams,41.546482,-84.584044
US,USA,United States,OH,Ohio,Wood,41.405102,-83.610432
US,USA,United States,OH,Ohio,Wyandot,40.856154,-83.300152
US,USA,United States,OK,Oklahoma,Adair,35.896421,-94.640694
US,USA,United States,OK,Oklahoma,Alfalfa,36.702841,-98.333427
US,USA,United States,OK,Oklahoma,Atoka,34.382141,-96.086132
US,USA,United States,OK,Oklahoma,Beaver,36.739036,-100.496685
US,USA,United States,OK,Oklahoma,Beckham,35.315380,-99.601359
US,USA,United States,OK,Oklahoma,Blaine,35.916373,-98.435373
US,USA,United States,OK,Oklahoma,Bryan,33.974510,-96.340632
US,USA,United States,OK,Oklahoma,Caddo,35.136539,-98.344737
US,USA,United States,OK,Oklahoma,Canadian,35.522312,-97.896337
US,USA,United States,OK,Oklahoma,Carter,34.214754,-97.220100
US,USA,United States,OK,Oklahoma,Cherokee,35.887145,-95.001038
US,USA,United States,OK,Oklahoma,Choctaw,34.019987,-95.512802
US,USA,United States,OK,Oklahoma,Cimarron,36.753922,-102.401032
US,USA,United States,OK,Oklahoma,Cleveland,35.245466,-97.420315
US,USA,United States,OK,Oklahoma,Coal,34.577081,-96.296455
US,USA,United States,OK,Oklahoma,Comanche,34.633961,-98.423460
US,USA,United States,OK,Oklahoma,Cotton,34.296951,-98.356706
US,USA,United States,OK,Oklahoma,Craig,36.699384,-95.170605
US,USA,United States,OK,Oklahoma,Creek,35.972769,-96.302298
US,USA,United States,OK,Oklahoma,Custer,35.601490,-98.920160
US,USA,United States,OK,Oklahoma,Delaware,36.468076,-94.815869
US,USA,United States,OK,Oklahoma,Dewey,36.003983,-99.031550
US,USA,United States,OK,Oklahoma,Ellis,36.268053,-99.795312
US,USA,United States,OK,Oklahoma,Garfield,36.389716,-97.830125
US,USA,United States,OK,Oklahoma,Garvin,34.717363,-97.291275
US,USA,United States,OK,Oklahoma,Grady,35.050405,-97.902417
US,USA,United States,OK,Oklahoma,Grant,36.790006,-97.788044
US,USA,United States,OK,Oklahoma,Greer,34.931620,-99.496157
US,USA,United States,OK,Oklahoma,Harmon,34.717716,-99.872028
US,USA,United States,OK,Oklahoma,Harper,36.792489,-99.697855
US,USA,United States,OK,Oklahoma,Haskell,35.244252,-95.100679
US,USA,United States,OK,Oklahoma,Hughes,35.078188,-96.296327
US,USA,United States,OK,Oklahoma,Jackson,34.609790,-99.384059
US,USA,United States,OK,Oklahoma,Jefferson,34.134024,-97.876981
US,USA,United States,OK,Oklahoma,Johnston,34.278963,-96.678806
US,USA,United States,OK,Oklahoma,Kay,36.775009,-97.166108
US,USA,United States,OK,Oklahoma,Kingfisher,35.937267,-97.920546
US,USA,United States,OK,Oklahoma,Kiowa,34.930674,-98.996426
US,USA,United States,OK,Oklahoma,Latimer,34.862989,-95.260202
US,USA,United States,OK,Oklahoma,Le Flore,34.976379,-94.677823
US,USA,United States,OK,Oklahoma,Lincoln,35.699350,-96.859687
US,USA,United States,OK,Oklahoma,Logan,35.893268,-97.442945
US,USA,United States,OK,Oklahoma,Love,33.941304,-97.194143
US,USA,United States,OK,Oklahoma,McClain,35.037094,-97.468017
US,USA,United States,OK,Oklahoma,McCurtain,34.110519,-94.788646
US,USA,United States,OK,Oklahoma,McIntosh,35.375963,-95.603934
US,USA,United States,OK,Oklahoma,Major,36.313820,-98.448638
US,USA,United States,OK,Oklahoma,Marshall,34.012197,-96.730337
US,USA,United States,OK,Oklahoma,Mayes,36.314823,-95.211238
US,USA,United States,OK,Oklahoma,Murray,34.484955,-97.042207
US,USA,United States,OK,Oklahoma,Muskogee,35.686587,-95.367134
US,USA,United States,OK,Oklahoma,Noble,36.369302,-97.237878
US,USA,United States,OK,Oklahoma,Nowata,36.778819,-95.617078
US,USA,United States,OK,Oklahoma,Okfuskee,35.440416,-96.301628
US,USA,United States,OK,Oklahoma,Oklahoma,35.509671,-97.496525
US,USA,United States,OK,Oklahoma,Okmulgee,35.601093,-95.965552
US,USA,United States,OK,Oklahoma,Osage,36.571147,-96.350965
US,USA,United States,OK,Oklahoma,Ottawa,36.861373,-94.839825
US,USA,United States,OK,Oklahoma,Pawnee,36.282565,-96.579448
US,USA,United States,OK,Oklahoma,Payne,36.074369,-96.955502
US,USA,United States,OK,Oklahoma,Pittsburg,34.939711,-95.714300
US,USA,United States,OK,Oklahoma,Pontotoc,34.750146,-96.658685
US,USA,United States,OK,Oklahoma,Pottawatomie,35.268116,-96.943697
US,USA,United States,OK,Oklahoma,Pushmataha,34.415253,-95.364573
US,USA,United States,OK,Oklahoma,Roger Mills,35.670161,-99.667299
US,USA,United States,OK,Oklahoma,Rogers,36.326641,-95.632332
US,USA,United States,OK,Oklahoma,Seminole,35.170799,-96.604951
US,USA,United States,OK,Oklahoma,Sequoyah,35.484348,-94.788897
US,USA,United States,OK,Oklahoma,Stephens,34.502015,-97.940409
US,USA,United States,OK,Oklahoma,Texas,36.746891,-101.465501
US,USA,United States,OK,Oklahoma,Tillman,34.381055,-98.932086
US,USA,United States,OK,Oklahoma,Tulsa,36.124761,-95.938999
US,USA,United States,OK,Oklahoma,Wagoner,35.970541,-95.544827
US,USA,United States,OK,Oklahoma,Washington,36.728513,-95.938140
US,USA,United States,OK,Oklahoma,Washita,35.303199,-99.033340
US,USA,United States,OK,Oklahoma,Woods,36.745963,-98.752719
US,USA,United States,OK,Oklahoma,Woodward,36.414974,-99.326644
US,USA,United States,OR,Oregon,Baker,44.733733,-117.793712
US,USA,United States,OR,Oregon,Benton,44.547364,-123.330289
US,USA,United States,OR,Oregon,Clackamas,45.306684,-122.476588
US,USA,United States,OR,Oregon,Clatsop,46.039585,-123.768902
US,USA,United States,OR,Oregon,Columbia,45.929074,-123.005999
US,USA,United States,OR,Oregon,Coos,43.236389,-124.147669
US,USA,United States,OR,Oregon,Crook,44.212739,-120.534152
US,USA,United States,OR,Oregon,Curry,42.398153,-124.279359
US,USA,United States,OR,Oregon,Deschutes,43.996058,-121.337204
US,USA,United States,OR,Oregon,Douglas,43.288631,-123.286596
US,USA,United States,OR,Oregon,Gilliam,45.314871,-120.152997
US,USA,United States,OR,Oregon,Grant,44.491866,-118.928223
US,USA,United States,OR,Oregon,Harney,43.461427,-119.039719
US,USA,United States,OR,Oregon,Hood River,45.597753,-121.607750
US,USA,United States,OR,Oregon,Jackson,42.389833,-122.785659
US,USA,United States,OR,Oregon,Jefferson,44.579150,-121.235587
US,USA,United States,OR,Oregon,Josephine,42.362158,-123.432362
US,USA,United States,OR,Oregon,Klamath,42.662031,-121.651634
US,USA,United States,OR,Oregon,Lake,42.713376,-120.576980
US,USA,United States,OR,Oregon,Lane,43.989252,-123.080812
US,USA,United States,OR,Oregon,Lincoln,44.709433,-123.938645
US,USA,United States,OR,Oregon,Linn,44.544833,-122.731425
US,USA,United States,OR,Oregon,Malheur,43.599956,-117.388096
US,USA,United States,OR,Oregon,Marion,44.938427,-122.841068
US,USA,United States,OR,Oregon,Morrow,45.448784,-119.586249
US,USA,United States,OR,Oregon,Multnomah,45.522473,-122.613233
US,USA,United States,OR,Oregon,Polk,44.920550,-123.373304
US,USA,United States,OR,Oregon,Sherman,45.509328,-120.745630
US,USA,United States,OR,Oregon,Tillamook,45.478795,-123.780186
US,USA,United States,OR,Oregon,Umatilla,45.637299,-118.817308
US,USA,United States,OR,Oregon,Union,45.325011,-118.031311
US,USA,United States,OR,Oregon,Wallowa,45.577336,-117.312122
US,USA,United States,OR,Oregon,Wasco,45.346210,-121.265435
US,USA,United States,OR,Oregon,Washington,45.496796,-122.915144
US,USA,United States,OR,Oregon,Wheeler,44.730809,-119.990635
US,USA,United States,OR,Oregon,Yamhill,45.230090,-123.223134
US,USA,United States,PA,Pennsylvania,Adams,39.854379,-77.182542
US,USA,United States,PA,Pennsylvania,Allegheny,40.440569,-79.959705
US,USA,United States,PA,Pennsylvania,Armstrong,40.788044,-79.503055
US,USA,United States,PA,Pennsylvania,Beaver,40.695415,-80.312675
US,USA,United States,PA,Pennsylvania,Bedford,40.032714,-78.474243
US,USA,United States,PA,Pennsylvania,Berks,40.377743,-75.914242
US,USA,United States,PA,Pennsylvania,Blair,40.479391,-78.383313
US,USA,United States,PA,Pennsylvania,Bradford,41.809470,-76.503228
US,USA,United States,PA,Pennsylvania,Bucks,40.254936,-75.027841
US,USA,United States,PA,Pennsylvania,Butler,40.870868,-79.929506
US,USA,United States,PA,Pennsylvania,Cambria,40.435472,-78.789233
US,USA,United States,PA,Pennsylvania,Cameron,41.449348,-78.201496
US,USA,United States,PA,Pennsylvania,Carbon,40.887766,-75.704111
US,USA,United States,PA,Pennsylvania,Centre,40.887275,-77.834459
US,USA,United States,PA,Pennsylvania,Chester,39.988807,-75.683302
US,USA,United States,PA,Pennsylvania,Clarion,41.161371,-79.440521
US,USA,United States,PA,Pennsylvania,Clearfield,40.984222,-78.503476
US,USA,United States,PA,Pennsylvania,Clinton,41.178513,-77.543161
US,USA,United States,PA,Pennsylvania,Columbia,41.041897,-76.394082
US,USA,United States,PA,Pennsylvania,Crawford,41.664479,-80.119195
US,USA,United States,PA,Pennsylvania,Cumberland,40.201203,-77.133685
US,USA,United States,PA,Pennsylvania,Dauphin,40.324487,-76.804656
US,USA,United States,PA,Pennsylvania,Delaware,39.912978,-75.350636
US,USA,United States,PA,Pennsylvania,Elk,41.422346,-78.655412
US,USA,United States,PA,Pennsylvania,Erie,42.052025,-80.056979
US,USA,United States,PA,Pennsylvania,Fayette,39.955115,-79.720902
US,USA,United States,PA,Pennsylvania,Forest,41.512821,-79.251941
US,USA,United States,PA,Pennsylvania,Franklin,39.892566,-77.669899
US,USA,United States,PA,Pennsylvania,Fulton,39.924247,-78.091149
US,USA,United States,PA,Pennsylvania,Greene,39.858771,-80.162323
US,USA,United States,PA,Pennsylvania,Huntingdon,40.392177,-77.991353
US,USA,United States,PA,Pennsylvania,Indiana,40.633396,-79.119703
US,USA,United States,PA,Pennsylvania,Jefferson,41.097215,-78.985389
US,USA,United States,PA,Pennsylvania,Juniata,40.556341,-77.342952
US,USA,United States,PA,Pennsylvania,Lackawanna,41.433480,-75.632209
US,USA,United States,PA,Pennsylvania,Lancaster,40.067670,-76.281219
US,USA,United States,PA,Pennsylvania,Lawrence,40.982459,-80.344099
US,USA,United States,PA,Pennsylvania,Lebanon,40.349838,-76.445451
US,USA,United States,PA,Pennsylvania,Lehigh,40.605797,-75.505467
US,USA,United States,PA,Pennsylvania,Luzerne,41.179749,-75.948832
US,USA,United States,PA,Pennsylvania,Lycoming,41.269479,-76.995599
US,USA,United States,PA,Pennsylvania,McKean,41.845157,-78.590754
US,USA,United States,PA,Pennsylvania,Mercer,41.294427,-80.313128
US,USA,United States,PA,Pennsylvania,Mifflin,40.588048,-77.633981
US,USA,United States,PA,Pennsylvania,Monroe,41.051379,-75.333646
US,USA,United States,PA,Pennsylvania,Montgomery,40.170596,-75.317433
US,USA,United States,PA,Pennsylvania,Montour,40.999280,-76.644113
US,USA,United States,PA,Pennsylvania,Northampton,40.702861,-75.322072
US,USA,United States,PA,Pennsylvania,Northumberland,40.863236,-76.687307
US,USA,United States,PA,Pennsylvania,Perry,40.422623,-77.184008
US,USA,United States,PA,Pennsylvania,Philadelphia,39.998012,-75.144793
US,USA,United States,PA,Pennsylvania,Pike,41.328631,-75.001054
US,USA,United States,PA,Pennsylvania,Potter,41.785251,-77.912536
US,USA,United States,PA,Pennsylvania,Schuylkill,40.717211,-76.200917
US,USA,United States,PA,Pennsylvania,Snyder,40.779067,-77.005284
US,USA,United States,PA,Pennsylvania,Somerset,39.997882,-79.029028
US,USA,United States,PA,Pennsylvania,Sullivan,41.461261,-76.514304
US,USA,United States,PA,Pennsylvania,Susquehanna,41.811253,-75.775497
US,USA,United States,PA,Pennsylvania,Tioga,41.783542,-77.218521
US,USA,United States,PA,Pennsylvania,Union,40.952523,-77.005608
US,USA,United States,PA,Pennsylvania,Venango,41.399155,-79.763004
US,USA,United States,PA,Pennsylvania,Warren,41.839439,-79.264052
US,USA,United States,PA,Pennsylvania,Washington,40.182615,-80.138550
US,USA,United States,PA,Pennsylvania,Wayne,41.577891,-75.304961
US,USA,United States,PA,Pennsylvania,Westmoreland,40.326108,-79.561874
US,USA,United States,PA,Pennsylvania,Wyoming,41.537490,-75.960911
US,USA,United States,PA,Pennsylvania,York,39.927299,-76.742183
US,USA,United States,RI,Rhode Island,Bristol,41.722601,-71.292172
US,USA,United States,RI,Rhode Island,Kent,41.704125,-71.479529
US,USA,United States,RI,Rhode Island,Newport,41.541955,-71.275848
US,USA,United States,RI,Rhode Island,Providence,41.852849,-71.456165
US,USA,United States,RI,Rhode Island,Washington,41.454545,-71.581152
US,USA,United States,SC,South Carolina,Abbeville,34.237617,-82.452522
US,USA,United States,SC,South Carolina,Aiken,33.551725,-81.699840
US,USA,United States,SC,South Carolina,Allendale,32.994024,-81.324531
US,USA,United States,SC,South Carolina,Anderson,34.531829,-82.618163
US,USA,United States,SC,South Carolina,Bamberg,33.234006,-81.077234
US,USA,United States,SC,South Carolina,Barnwell,33.303787,-81.352330
US,USA,United States,SC,South Carolina,Beaufort,32.357756,-80.727626
US,USA,United States,SC,South Carolina,Berkeley,33.127058,-79.980644
US,USA,United States,SC,South Carolina,Calhoun,33.669366,-80.792771
US,USA,United States,SC,South Carolina,Charleston,32.809639,-79.991379
US,USA,United States,SC,South Carolina,Cherokee,35.080291,-81.633920
US,USA,United States,SC,South Carolina,Chester,34.699133,-81.119266
US,USA,United States,SC,South Carolina,Chesterfield,34.654172,-80.156290
US,USA,United States,SC,South Carolina,Clarendon,33.676878,-80.216816
US,USA,United States,SC,South Carolina,Colleton,32.888847,-80.672583
US,USA,United States,SC,South Carolina,Darlington,34.329473,-79.978003
US,USA,United States,SC,South Carolina,Dillon,34.394486,-79.355378
US,USA,United States,SC,South Carolina,Dorchester,33.043774,-80.327903
US,USA,United States,SC,South Carolina,Edgefield,33.771236,-81.904462
US,USA,United States,SC,South Carolina,Fairfield,34.384181,-81.092732
US,USA,United States,SC,South Carolina,Florence,34.065068,-79.740304
US,USA,United States,SC,South Carolina,Georgetown,33.423902,-79.313234
US,USA,United States,SC,South Carolina,Greenville,34.861272,-82.353114
US,USA,United States,SC,South Carolina,Greenwood,34.187995,-82.143365
US,USA,United States,SC,South Carolina,Hampton,32.796299,-81.131622
US,USA,United States,SC,South Carolina,Horry,33.845971,-78.942994
US,USA,United States,SC,South Carolina,Jasper,32.446331,-81.018737
US,USA,United States,SC,South Carolina,Kershaw,34.292217,-80.605140
US,USA,United States,SC,South Carolina,Lancaster,34.695244,-80.712207
US,USA,United States,SC,South Carolina,Laurens,34.486852,-82.009789
US,USA,United States,SC,South Carolina,Lee,34.185344,-80.265648
US,USA,United States,SC,South Carolina,Lexington,33.949223,-81.232319
US,USA,United States,SC,South Carolina,McCormick,33.887080,-82.292903
US,USA,United States,SC,South Carolina,Marion,34.155374,-79.336328
US,USA,United States,SC,South Carolina,Marlboro,34.644285,-79.668242
US,USA,United States,SC,South Carolina,Newberry,34.265474,-81.588525
US,USA,United States,SC,South Carolina,Oconee,34.715038,-83.021420
