CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Saskatchewan [English and French],,Nokomis,51.516667,-105.016667,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,Cambridge Station,45.066667,-64.633333,CANADA,CA,CAN
Alberta [English and French],,Benalto,52.3,-114.283333,CANADA,CA,CAN
Saskatchewan [English and French],,Handsworth,49.85,-102.95,CANADA,CA,CAN
Ontario [English and French],,Ottawa,45.416667,-75.7,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,Goshen,45.383333,-61.983333,CANADA,CA,CAN
Alberta [English and French],,Turner,50.683333,-114.266667,CANADA,CA,CAN
Alberta [English and French],,Turner Valley,50.683333,-114.266667,CANADA,CA,CAN
Ontario [English and French],,Sandwich,42.3,-83.066667,CANADA,CA,CAN
Ontario [English and French],,Newburgh,44.333333,-76.866667,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Burns Lake,54.216667,-125.766667,CANADA,CA,CAN
Alberta [English and French],,Beaverdam,54.203611,-110.306667,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,Centreville,44.533333,-66.016667,CANADA,CA,CAN
Ontario [English and French],,Huronian,48.716667,-90.733333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Huntingdon,45.083333,-74.183333,CANADA,CA,CAN
Ontario [English and French],,Graham,49.25,-90.566667,CANADA,CA,CAN
Ontario [English and French],,Wingham,43.883333,-81.3,CANADA,CA,CAN
Quebec [English] / Québec [French],,Windsor,45.583333,-72,CANADA,CA,CAN
Saskatchewan [English and French],,Rapid View,54.150556,-108.809722,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,North Canso,45.7,-61.483333,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Bonavista,48.633333,-53.1,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Barrett Lake,54.433333,-126.75,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Barrett,54.433333,-126.75,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Hooping Harbour,50.6,-56.2,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Petty Harbour,47.45,-52.716667,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Copper Mountain,49.316667,-120.533333,CANADA,CA,CAN
Saskatchewan [English and French],,Cookson,53.533333,-106.316667,CANADA,CA,CAN
Yukon [English and French],,Selwyn,62.783333,-138.283333,CANADA,CA,CAN
Saskatchewan [English and French],,Southend,56.333333,-103.233333,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Red Rocks,47.683333,-59.316667,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Port Renfrew,48.55,-124.416667,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,English Harbour East,47.65,-54.933333,CANADA,CA,CAN
Saskatchewan [English and French],,Delisle,51.916667,-107.116667,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Hale,59.6,-134.3,CANADA,CA,CAN
Alberta [English and French],,Dixonville,56.533333,-117.666667,CANADA,CA,CAN
Alberta [English and French],,Majorville,50.633333,-112.7,CANADA,CA,CAN
Saskatchewan [English and French],,Maidstone,53.083333,-109.3,CANADA,CA,CAN
Saskatchewan [English and French],,Armit,52.833333,-101.85,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Argentia,47.3,-54,CANADA,CA,CAN
Saskatchewan [English and French],,Neidpath,50.233333,-107.25,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Bull River,49.466667,-115.45,CANADA,CA,CAN
Quebec [English] / Québec [French],,Ivugivik,62.416667,-77.9,CANADA,CA,CAN
Quebec [English] / Québec [French],,Notre-Dame-d’Ivugivic,62.416667,-77.9,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Pool’s Island,49.1,-53.583333,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Pools Harbor,49.1,-53.583333,CANADA,CA,CAN
Alberta [English and French],,Killam,52.783333,-111.85,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,Five Islands,45.416667,-64.033333,CANADA,CA,CAN
Ontario [English and French],,South River,45.85,-79.366667,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,South Maitland,45.25,-63.466667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Romaine,50.216667,-60.716667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Gethsémani,50.216667,-60.716667,CANADA,CA,CAN
Manitoba [English and French],,Newdale,50.35,-100.2,CANADA,CA,CAN
Quebec [English] / Québec [French],,Lac Sainte-Marie,45.95,-75.95,CANADA,CA,CAN
Ontario [English and French],,Meldrum Bay,45.916667,-83.116667,CANADA,CA,CAN
Saskatchewan [English and French],,Doré Lake,54.666667,-107.116667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Old Fort Bay,51.416667,-57.816667,CANADA,CA,CAN
Manitoba [English and French],,Channing,54.75,-101.85,CANADA,CA,CAN
Quebec [English] / Québec [French],,Champcoeur,48.666667,-77.633333,CANADA,CA,CAN
Prince Edward Island [English] / Île-du-Prince-Édouard [French],,Vernon River,46.2,-62.833333,CANADA,CA,CAN
Alberta [English and French],,Willingdon,53.833333,-112.116667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Valcartier Village,46.933333,-71.466667,CANADA,CA,CAN
Ontario [English and French],,Blind River,46.183333,-82.95,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Penticton,49.5,-119.583333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Drummondville,45.883333,-72.483333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Drummondville East,45.883333,-72.483333,CANADA,CA,CAN
Saskatchewan [English and French],,Cupar,50.95,-104.2,CANADA,CA,CAN
Ontario [English and French],,Forest,43.1,-82,CANADA,CA,CAN
Saskatchewan [English and French],,Southey,50.933333,-104.5,CANADA,CA,CAN
Nunavut [English and French],,Lake Harbor,62.85,-69.883333,CANADA,CA,CAN
Nunavut [English and French],,Kimmirut,62.85,-69.883333,CANADA,CA,CAN
Nunavut [English and French],,Lake Harbour,62.85,-69.883333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Bellakula,52.366667,-126.75,CANADA,CA,CAN
