CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Zeneggen,46.273609,7.866044,SWITZERLAND,CH,CHE
,,Zell,47.447432,8.823153,SWITZERLAND,CH,CHE
,,Wohlen,47.352359,8.278768,SWITZERLAND,CH,CHE
,,Wohlen,46.972336,7.358493,SWITZERLAND,CH,CHE
,,Wil,47.60455,8.505974,SWITZERLAND,CH,CHE
,,Wil,47.560105,8.154085,SWITZERLAND,CH,CHE
,,Welschenrohr,47.280288,7.526341,SWITZERLAND,CH,CHE
,,Weisstannen,46.989247,9.3436,SWITZERLAND,CH,CHE
,,Wattenwil,46.769727,7.508348,SWITZERLAND,CH,CHE
,,Wagenhausen,47.659688,8.847896,SWITZERLAND,CH,CHE
,,Wädenswil,47.228726,8.670585,SWITZERLAND,CH,CHE
,,Zwischbergen,46.163663,8.115746,SWITZERLAND,CH,CHE
,,Zwingen,47.43641,7.530098,SWITZERLAND,CH,CHE
,,Zell,47.136727,7.924948,SWITZERLAND,CH,CHE
,,Zeihen,47.475356,8.083131,SWITZERLAND,CH,CHE
,,Nieder-Zeihen,47.475356,8.083131,SWITZERLAND,CH,CHE
,,Zeglingen,47.416309,7.904773,SWITZERLAND,CH,CHE
,,Witzwil,46.987759,7.075543,SWITZERLAND,CH,CHE
,,Wyti,46.749135,9.834464,SWITZERLAND,CH,CHE
,,Wyte,46.749135,9.834464,SWITZERLAND,CH,CHE
,,Wity,46.749135,9.834464,SWITZERLAND,CH,CHE
,,Wittnau,47.481387,7.975767,SWITZERLAND,CH,CHE
,,Wil,47.462147,9.04289,SWITZERLAND,CH,CHE
,,Wikon,47.260953,7.965811,SWITZERLAND,CH,CHE
,,Wigoltingen,47.596951,9.031403,SWITZERLAND,CH,CHE
,,Weisslingen,47.430686,8.764946,SWITZERLAND,CH,CHE
,,Wasterkingen,47.589815,8.471655,SWITZERLAND,CH,CHE
,,Zweisimmen,46.554518,7.373847,SWITZERLAND,CH,CHE
,,Zweilütschinen,46.631412,7.901532,SWITZERLAND,CH,CHE
,,Zuzwil,47.473894,9.109925,SWITZERLAND,CH,CHE
,,Zuzgen,47.526413,7.898659,SWITZERLAND,CH,CHE
,,Zurzach,47.589169,8.289621,SWITZERLAND,CH,CHE
,,Zäziwil,46.900716,7.661968,SWITZERLAND,CH,CHE
,,Wittenbach,47.463075,9.37761,SWITZERLAND,CH,CHE
,,Witikon,47.357007,8.599668,SWITZERLAND,CH,CHE
Zürich,,Winterthur,47.500035,8.7251,SWITZERLAND,CH,CHE
,,Hütten,46.696309,9.302852,SWITZERLAND,CH,CHE
,,Zalöner Hütten,46.696309,9.302852,SWITZERLAND,CH,CHE
,,Winklen,46.601279,7.651959,SWITZERLAND,CH,CHE
,,Zürichhorn,47.354502,8.55604,SWITZERLAND,CH,CHE
,,Wasserauen,47.284448,9.428654,SWITZERLAND,CH,CHE
,,Wassen,46.706507,8.59881,SWITZERLAND,CH,CHE
,,Wasen,47.042733,7.797234,SWITZERLAND,CH,CHE
,,Wiggen,46.896282,7.908763,SWITZERLAND,CH,CHE
,,Wangs,47.032607,9.434059,SWITZERLAND,CH,CHE
,,Wängi,47.497606,8.953555,SWITZERLAND,CH,CHE
,,Wangen an der Aare,47.231995,7.654479,SWITZERLAND,CH,CHE
,,Wangen,47.343145,7.873837,SWITZERLAND,CH,CHE
,,Winkeln,47.402397,9.301135,SWITZERLAND,CH,CHE
,,Winkeln bei Sankt Gallen,47.402397,9.301135,SWITZERLAND,CH,CHE
,,Winkel,47.013237,8.311684,SWITZERLAND,CH,CHE
,,Wiesner Alp,46.713362,9.701131,SWITZERLAND,CH,CHE
,,Wieseneralp,46.713362,9.701131,SWITZERLAND,CH,CHE
,,Wiesendangen,47.521528,8.788375,SWITZERLAND,CH,CHE
,,Wiesen,46.703882,9.713907,SWITZERLAND,CH,CHE
,,Wangen,47.190577,8.895287,SWITZERLAND,CH,CHE
,,Walzenhausen,47.450071,9.604952,SWITZERLAND,CH,CHE
,,Waltikon,47.335739,8.620202,SWITZERLAND,CH,CHE
,,Walterswil,47.11566,7.77887,SWITZERLAND,CH,CHE
,,Zürchersmühle,47.329154,9.293622,SWITZERLAND,CH,CHE
,,Zuoz,46.602089,9.958848,SWITZERLAND,CH,CHE
,,Zunzgen,47.456708,7.807078,SWITZERLAND,CH,CHE
,,Zumikon,47.327409,8.620752,SWITZERLAND,CH,CHE
,,Zumholz,46.754622,7.291455,SWITZERLAND,CH,CHE
,,Yvorne,46.331182,6.960531,SWITZERLAND,CH,CHE
,,Yvonand,46.798833,6.752092,SWITZERLAND,CH,CHE
Vaud,VD,Yverdon,46.777908,6.635502,SWITZERLAND,CH,CHE
Vaud,VD,Yverdon-les-Bains,46.777908,6.635502,SWITZERLAND,CH,CHE
Vaud,VD,Yverden,46.777908,6.635502,SWITZERLAND,CH,CHE
,,Yens,46.518718,6.418176,SWITZERLAND,CH,CHE
,,Winikon,47.238601,8.050634,SWITZERLAND,CH,CHE
,,Windlach,47.540222,8.47446,SWITZERLAND,CH,CHE
,,Windisch,47.476756,8.220846,SWITZERLAND,CH,CHE
,,Wiedlisbach,47.251938,7.646104,SWITZERLAND,CH,CHE
,,Weissenburg,46.658217,7.476036,SWITZERLAND,CH,CHE
,,Waltenschwil,47.334929,8.303436,SWITZERLAND,CH,CHE
,,Waltensburg Dorf,46.773675,9.108501,SWITZERLAND,CH,CHE
,,Waltensburg,46.773675,9.108501,SWITZERLAND,CH,CHE
,,Wallisellen,47.418328,8.589816,SWITZERLAND,CH,CHE
,,Zumdorf,46.610349,8.53853,SWITZERLAND,CH,CHE
